name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"jamestown, VA",2021-11-10,76.7,46.5,58.8,76.7,46.5,58.7,47.7,69.75,0,,0,,0,0,,6.5,181.5,1020.5,0.4,9.9,511.9,29.5,10,,2021-11-10T06:41:07,2021-11-10T17:00:28,0.19,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ,C3777"
"jamestown, VA",2021-11-11,74.8,46.3,59.2,74.8,46.3,59.1,51.4,77.75,0,,0,,0,0,19,13.5,102.9,1021.6,0.6,9.6,401.8,27.5,10,,2021-11-11T06:42:11,2021-11-11T16:59:39,0.25,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,D2887,KJGG,72308793735,C3777"
"jamestown, VA",2021-11-12,74.6,46.5,63.3,74.6,46.5,63.3,54.5,75.36,0.04,,16.67,,0,0,23,10.2,173.7,1015,37.4,9.9,391,31,10,,2021-11-12T06:43:14,2021-11-12T16:58:51,0.3,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KPHF,72029703730,KFAF,72308693741,D2887,KJGG,72308793735,C3777"
"jamestown, VA",2021-11-13,69.3,43,54,69.3,40,53.5,38.8,61.34,0,,0,,0,0,28.9,20.2,214.6,1012.5,0.1,9.9,124.8,7.2,3,,2021-11-13T06:44:17,2021-11-13T16:58:06,0.35,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,D2887,KJGG,72308793735"
"jamestown, VA",2021-11-14,56.8,33.7,46.2,56.8,30.3,45.9,31.3,58.66,0,,0,,0,0,,8.8,198,1015.4,10.8,9.9,363.3,23.5,10,,2021-11-14T06:45:20,2021-11-14T16:57:22,0.4,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-11-15,54.9,41.3,49.2,54.9,39.1,46.7,29.9,48.26,0,,0,,0,0,28.5,20.1,284.6,1016.4,0.9,9.9,372,32.1,10,,2021-11-15T06:46:23,2021-11-15T16:56:40,0.43,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,D2887,KJGG,72308793735,C3777"
"jamestown, VA",2021-11-16,60.3,37.2,47.1,60.3,37.2,46.6,35.3,66.69,0,,0,,0,0,,8,88.7,1023.5,25.3,9.9,168.7,14.6,5,,2021-11-16T06:47:26,2021-11-16T16:56:00,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KPHF,72401993773,72029703730,KFAF,72308693741,D2887,KJGG,72308793735"
"jamestown, VA",2021-11-17,71.7,47.7,58.6,71.7,44.7,57.9,47,66.45,0,,0,,0,0,,9.6,175.2,1024.2,24.2,9.9,169.9,14.7,6,,2021-11-17T06:48:29,2021-11-17T16:55:21,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KLFI,D2887,KJGG,72308793735"
"jamestown, VA",2021-11-18,76.5,55.5,66.1,76.5,55.5,66.1,54.3,66.79,0,,0,,0,0,27.1,15.7,220.4,1020.6,17.6,9.9,135,6.3,3,,2021-11-18T06:49:32,2021-11-18T16:54:45,0.5,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,D2887,KJGG,72308793735,C3777"
"jamestown, VA",2021-11-19,64.4,37.6,46.4,64.4,33.5,44.7,31.9,59.75,0.02,,8.33,,0,0,23,11.6,192,1028.4,17.2,9.9,119.4,7.7,3,,2021-11-19T06:50:34,2021-11-19T16:54:10,0.5,Rain,Clear conditions throughout the day with early morning rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-11-20,54.8,32.3,41.9,54.8,27.4,40.4,33.3,72.56,0,,0,,0,0,,6,117.8,1033.4,2.4,9.9,166.6,9,4,,2021-11-20T06:51:37,2021-11-20T16:53:37,0.51,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,D2887,KJGG,72308793735,KAKQ"
"jamestown, VA",2021-11-21,60.8,39.1,50.9,60.8,39.1,50.9,44.9,80.71,0,,0,,0,0,,7.1,135.7,1024.7,32.4,9.7,163.2,10.6,4,,2021-11-21T06:52:39,2021-11-21T16:53:06,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-11-22,58.7,42.8,52,58.7,36.9,51.2,47.6,85.9,0.3,,41.67,,0,0,22.9,10.7,241.3,1013.6,86.9,7.4,127.1,11,4,,2021-11-22T06:53:40,2021-11-22T16:52:37,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,D2887,KJGG,72308793735,KAKQ"
"jamestown, VA",2021-11-23,47.7,32.3,39.4,42.5,26.2,34,20,46.58,0.01,,4.17,,0,0,24.2,14.7,341.2,1020.8,2.4,9.8,130.9,10.8,4,,2021-11-23T06:54:42,2021-11-23T16:52:10,0.57,Rain,Clear conditions throughout the day with morning rain.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,D2887,KJGG,72308793735"
"jamestown, VA",2021-11-24,51.3,30.4,38.7,51.3,25.7,36.6,23.1,56.06,0,,0,,0,0,,7.1,236,1029.2,0.5,9.8,498.6,21.5,10,,2021-11-24T06:55:43,2021-11-24T16:51:45,0.61,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-11-25,62.1,37.3,48.6,62.1,32.9,46.4,29.3,48.35,0,,0,,0,0,24.2,9.1,233.8,1020.3,0,9.9,512.2,24,10,,2021-11-25T06:56:43,2021-11-25T16:51:22,0.66,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ"
"jamestown, VA",2021-11-26,57,37.3,49.1,57,32.3,47.1,32.6,57.09,0.18,,25,,0,0,29.4,18.2,308.2,1011.1,37,9.7,476,22.3,10,,2021-11-26T06:57:43,2021-11-26T16:51:01,0.7,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-11-27,47.7,28.7,37.2,45.2,23.8,33.9,23.8,61.14,0,,0,,0,0,19.7,11.5,234.8,1017.3,6.4,9.9,490.8,23,10,,2021-11-27T06:58:42,2021-11-27T16:50:42,0.75,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-11-28,62,42.7,49.1,62,39.6,47.7,31.2,51.29,0,,0,,0,0,17.2,8.8,229.3,1011.8,7.6,9.9,485.8,22.7,10,,2021-11-28T06:59:41,2021-11-28T16:50:25,0.81,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-11-29,51.2,30.2,43.1,51.2,30.2,40.2,26.3,53.32,0,,0,,0,0,24,13.6,228.2,1015.9,12.2,9.9,483,22.6,10,,2021-11-29T07:00:39,2021-11-29T16:50:10,0.86,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-11-30,56.9,29.9,44,56.9,29.9,43.1,27.5,57.15,0,,0,,0,0,21.9,13.2,164.8,1018.4,16.6,9.9,483.8,22.6,10,,2021-11-30T07:01:36,2021-11-30T16:49:57,0.91,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ"
"jamestown, VA",2021-12-01,60.3,33.6,49,60.3,29.9,47.8,35.4,61.26,0,,0,,0,0,,8.5,163.9,1021.1,1.2,9.9,162.8,7.6,5,,2021-12-01T07:02:33,2021-12-01T16:49:46,0.95,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-12-02,69.4,48.3,59.2,69.4,48.3,59.2,42.9,55.92,0,,0,,0,0,19.7,12.4,204.3,1012.8,5.6,9.9,600.3,25.9,10,,2021-12-02T07:03:29,2021-12-02T16:49:38,0.98,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ,C3777"
"jamestown, VA",2021-12-03,65.7,45.8,54.2,65.7,43.7,53.7,40.2,61.94,0,,0,,0,0,18.3,8.5,182.5,1016,0.1,9.9,309.5,14.5,10,,2021-12-03T07:04:23,2021-12-03T16:49:31,1,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ"
"jamestown, VA",2021-12-04,63.6,42.5,50.6,63.6,41.7,50.2,43.9,79.08,0,,0,,0,0,,7.5,143.5,1019.2,0.1,9.6,499.4,23.4,10,,2021-12-04T07:05:17,2021-12-04T16:49:26,0,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-12-05,60.2,42.5,49.8,60.2,41.2,49.7,41.8,75.5,0,,0,,0,0,,7.2,85.5,1025.2,43.6,9.5,355.1,20.5,10,,2021-12-05T07:06:10,2021-12-05T16:49:24,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ,C3777"
"jamestown, VA",2021-12-06,71.2,51.3,60.3,71.2,51.3,60.3,51.3,73.85,0,,0,,0,0,30.7,18.6,215.4,1014.4,34,9.4,416.3,25.5,10,,2021-12-06T07:07:02,2021-12-06T16:49:23,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPHF,72401993773,72029703730,KFAF,72308693741,D2887,KJGG,72308793735,C3777"
"jamestown, VA",2021-12-07,58.9,35.4,44.7,58.9,34.9,43.3,22.4,43.63,0,,0,,0,0,23.8,11.4,120.3,1022,34.2,9.9,396.7,22.8,10,,2021-12-07T07:07:53,2021-12-07T16:49:25,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ,C3777"
"jamestown, VA",2021-12-08,46.1,31.9,40.6,46.1,31.9,40.4,33.1,75.2,0,,8.33,,0,0,,6.5,79,1016.6,59.6,9.9,37.6,1.4,1,,2021-12-08T07:08:43,2021-12-08T16:49:29,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPHF,72029703730,KFAF,72308693741,KJGG,72308793735,C3777"
"jamestown, VA",2021-12-09,46,30.2,36.6,46,26.9,34.5,26.9,69.61,0,,0,,0,0,,8.2,147.5,1023.9,7.5,9.9,273.4,11.8,6,,2021-12-09T07:09:32,2021-12-09T16:49:34,0.17,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777,KAKQ"
"jamestown, VA",2021-12-10,53.1,32.7,45.8,53.1,30.7,44.9,39,77.59,0.01,,4.17,,0,0,,7.6,154.5,1021.4,87.1,8.9,290.9,10.5,6,,2021-12-10T07:10:19,2021-12-10T16:49:42,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,D2887,KJGG,72308793735,KAKQ,C3777"
"jamestown, VA",2021-12-11,73,51.6,62.7,73,51.6,62.7,59,88.81,0.19,,20.83,,0,0,26.3,18.6,205.1,1013.3,79.4,6.9,204.8,8.8,6,,2021-12-11T07:11:05,2021-12-11T16:49:52,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-12-12,62.3,33.5,47.2,62.3,33.5,46,30.9,56.8,0.05,,8.33,,0,0,42.5,11.2,191,1023.4,26.8,9.8,293.4,16.9,7,,2021-12-12T07:11:50,2021-12-12T16:50:04,0.32,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ"
"jamestown, VA",2021-12-13,56.9,30.2,41.4,56.9,26.2,40.5,30.4,69.48,0,,0,,0,0,,9.1,204.5,1028.9,0,9.9,210.1,18.2,8,,2021-12-13T07:12:33,2021-12-13T16:50:18,0.37,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,D2887,KJGG,72308793735,C3777"
"jamestown, VA",2021-12-14,62,32.1,44.1,62,32.1,44,33,69.83,0,,0,,0,0,,5.1,16.6,1031.7,0,9.9,346.4,21.2,8,,2021-12-14T07:13:15,2021-12-14T16:50:34,0.41,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ"
"jamestown, VA",2021-12-15,65.6,37.5,49.5,65.6,35.9,49.1,44.5,84.21,0,,0,,0,0,,4.3,127.7,1032.1,12.3,9.8,263.8,21.8,8,,2021-12-15T07:13:56,2021-12-15T16:50:52,0.44,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,D2887,KJGG,72308793735,KAKQ"
"jamestown, VA",2021-12-16,72.8,44.6,58,72.8,42.8,57.6,48.8,73.72,0,,0,,0,0,24.1,14.8,236.4,1023.3,0.6,9.6,283.2,21.4,8,,2021-12-16T07:14:35,2021-12-16T16:51:11,0.47,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,D2887,KJGG,72308793735"
"jamestown, VA",2021-12-17,71.3,55.1,62.5,71.3,55.1,62.5,55.1,77.62,0,,0,,0,0,17.2,7.3,160,1021,16.5,9.9,287,21.7,8,,2021-12-17T07:15:12,2021-12-17T16:51:33,0.49,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,D2887,KJGG,72308793735"
"jamestown, VA",2021-12-18,66.1,53.4,59.5,66.1,53.4,59.5,58,94.8,0,,8.33,,0,0,,7,169.3,1017,70.6,6.1,368.5,22.6,10,,2021-12-18T07:15:48,2021-12-18T16:51:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-12-19,67.7,35.8,48.5,67.7,30.9,45.9,45.2,88.47,0.06,,41.67,,0,0,24.1,14.3,142.5,1017.9,50.8,8.6,434.5,31.3,10,,2021-12-19T07:16:22,2021-12-19T16:52:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KPHF,72029703730,KFAF,72308693741,D2887,KJGG,72308793735"
"jamestown, VA",2021-12-20,44.3,30.1,35.3,42.5,25.3,33,26.6,71.81,0,,0,,0,0,,7.9,32.6,1027,0,9.9,391.3,32.4,10,,2021-12-20T07:16:55,2021-12-20T16:52:50,0.51,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,D2887,KJGG,72308793735"
"jamestown, VA",2021-12-21,44.5,30.2,38.6,44.5,30.2,37.7,32.8,80.2,0,,0,,0,0,,7,63.7,1017.4,81.6,9.7,373.8,32.3,10,,2021-12-21T07:17:26,2021-12-21T16:53:19,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPHF,72401993773,72029703730,KFAF,72308693741,D2887,KJGG,72308793735"
"jamestown, VA",2021-12-22,54.9,39.1,43.7,54.9,33.5,41,36.2,77.14,0,,4.17,,0,0,19.7,10.2,232.8,1008.4,45,8,390.4,30.9,10,,2021-12-22T07:17:55,2021-12-22T16:53:50,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KPHF,72029703730,KFAF,72308693741,D2887,KJGG,72308793735"
"jamestown, VA",2021-12-23,45.9,28.4,36.6,44.7,28.4,34.9,23,59.03,0,,0,,0,0,,7.5,167.4,1023.5,0.4,9.9,154,6.1,2,,2021-12-23T07:18:22,2021-12-23T16:54:23,0.59,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-12-24,63.8,39,49.6,63.8,33.1,47.5,32,51.75,0,,0,,0,0,24.2,10.3,213.1,1018.4,3.2,9.9,572.3,24.7,10,,2021-12-24T07:18:48,2021-12-24T16:54:58,0.63,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-12-25,70.9,54.9,61.5,70.9,54.9,61.5,45.9,56.68,0,,0,,0,0,23,12.8,238.4,1007.4,5,9.9,431.8,20.2,10,,2021-12-25T07:19:12,2021-12-25T16:55:34,0.67,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-12-26,70.9,46.1,59.3,70.9,46.1,59.2,46.4,65.13,0,,0,,0,0,17.2,12.2,215.9,1013.4,16.5,9.9,526.8,24.7,10,,2021-12-26T07:19:34,2021-12-26T16:56:12,0.72,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2021-12-27,54.9,42.7,48,54.9,40.8,47.4,40.5,75.3,0,,0,,0,0,,6,84.6,1016,50.8,9.9,112.2,4.8,2,,2021-12-27T07:19:54,2021-12-27T16:56:52,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-12-28,65.2,48.2,55.3,65.2,48.2,55.3,43.2,66.22,0,,0,,0,0,,9,164.9,1011.8,21.4,9.9,169.9,6.7,4,,2021-12-28T07:20:12,2021-12-28T16:57:33,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-12-29,71.4,53.3,64.3,71.4,53.3,64.3,58.3,81.24,0.12,,12.5,,0,0,20.8,12.4,190.7,1010.5,56.2,8.8,119.6,5.2,2,,2021-12-29T07:20:28,2021-12-29T16:58:16,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-12-30,55,51.7,53.4,55,51.7,53.4,52.8,97.57,0.09,,25,,0,0,17.2,6,49.3,1013.1,96.7,3.3,92.7,4,2,,2021-12-30T07:20:42,2021-12-30T16:59:00,0.93,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2021-12-31,57.2,53.3,54.8,57.2,53.3,54.8,53.5,95.69,0.02,,4.17,,0,0,,9.2,119.4,1014.6,78.3,6.5,143,6.2,2,,2021-12-31T07:20:54,2021-12-31T16:59:45,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2022-01-01,75.1,60.5,67,75.1,60.5,67,62,84.65,0.01,,4.17,,0,0,27,15,197.4,1009.1,50.4,8.5,131.7,6.2,3,,2022-01-01T07:21:04,2022-01-01T17:00:32,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72029703730,KFAF,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2022-01-02,71.4,60.6,64.8,71.4,60.6,64.8,61.1,88.19,0.29,,33.33,,1.19,1.19,24,16.8,215.5,1007.8,59.6,9.3,127.5,5,2,,2022-01-02T07:21:13,2022-01-02T17:01:21,1,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2022-01-03,55.4,28.7,37.9,55.4,20.2,31.1,35.7,91.95,2.06,,95.83,,0.72,1.91,32.1,19.2,180.8,1015.6,70.4,4.8,130.9,6.1,2,,2022-01-03T07:21:19,2022-01-03T17:02:10,0,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2022-01-04,39.3,25.1,31.8,39.3,19.9,28.5,26.2,80,0.05,,16.67,,1.47,1.69,18.3,7.2,123.2,1030,6.6,9.9,230.3,11.6,8,,2022-01-04T07:21:23,2022-01-04T17:03:01,0.02,Snow,Clear conditions throughout the day with snow clearing later.,snow,"72029703730,KFAF,KJGG,D2887,72308793735"
"jamestown, VA",2022-01-05,51.5,34.1,42.7,51.5,31,41.6,39.4,88.05,0.06,,20.83,,0.04,0.78,,7.7,246.9,1016.3,78.8,9,179.2,8.4,3,,2022-01-05T07:21:25,2022-01-05T17:03:53,0.05,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"KPHF,72029703730,KFAF,72308693741,KJGG,D2887,72308793735"
"jamestown, VA",2022-01-06,55.2,42.9,47.6,55.2,38.6,45.8,36.6,67.61,0,,0,,0,0,,7.9,202.6,1012.6,17.4,9.9,131.5,6.2,2,,2022-01-06T07:21:25,2022-01-06T17:04:46,0.09,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ"
"jamestown, VA",2022-01-07,48.2,28.5,36.9,48.2,19.1,30.2,23.1,59.16,0,,0,,0,0,25.3,15.4,276.3,1017.6,52.8,9.9,138.9,5.5,2,,2022-01-07T07:21:24,2022-01-07T17:05:41,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72029703730,KFAF,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2022-01-08,38.9,24.9,31.2,38.8,17.9,26.3,14.1,50.02,0,,0,,0,0,21.9,10.3,219.3,1036.2,0,9.9,171.5,6.8,5,,2022-01-08T07:21:20,2022-01-08T17:06:36,0.19,Clear,Clear conditions throughout the day.,clear-day,"72029703730,KFAF,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2022-01-09,64.1,33.7,48.1,64.1,26.3,45.8,38.2,69.19,0.32,,20.83,,0,0,21.9,11.4,212.5,1026.3,63.4,9,153.8,6.1,2,,2022-01-09T07:21:14,2022-01-09T17:07:32,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KPHF,72029703730,KFAF,KJGG,D2887,72308793735"
"jamestown, VA",2022-01-10,55.3,35.7,43.5,55.3,27.4,38.9,24.7,51.4,0.08,100,,rain,0,0,31.1,12.4,273,1022.9,24.6,9.8,117.2,7.5,3,10,2022-01-10T07:21:06,2022-01-10T17:08:30,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KPHF,72401993773,72029703730,KFAF,72308693741,KJGG,D2887,72308793735,KAKQ"
"jamestown, VA",2022-01-11,37.2,26.6,30.9,34.7,19.1,26.9,12.4,47.3,0,0,,,0,0,20.8,9,127.6,1033,0,9.9,87.5,7.5,3,10,2022-01-11T07:20:56,2022-01-11T17:09:28,0.33,Clear,Clear conditions throughout the day.,clear-day,"72029703730,KFAF,D2887,KJGG,72308793735"
"jamestown, VA",2022-01-12,51.7,26.5,38.3,51.7,20.4,33.7,19.5,49,0,0,,,0,0,25.1,12.5,208,1026.2,0.1,9.9,194.5,16.4,7,10,2022-01-12T07:20:44,2022-01-12T17:10:27,0.38,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,72308693741,D2887,KJGG,72308793735"
"jamestown, VA",2022-01-13,51.7,30.6,40.7,51.7,29.9,39.8,27.2,59.9,0,0,,,0,0,9.6,4.7,144,1014.4,15.9,9.9,276.3,23.8,10,10,2022-01-13T07:20:30,2022-01-13T17:11:27,0.41,Clear,Clear conditions throughout the day.,clear-day,"72029703730,KFAF,D2887,KJGG,72308793735"
"jamestown, VA",2022-01-14,55,37.5,43.4,55,31.6,39.1,31,62.4,0,0,,,0,0,28,18.6,328.5,1010.2,26.5,9.9,372.8,31.9,10,10,2022-01-14T07:20:13,2022-01-14T17:12:27,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72029703730,KFAF,KJGG,D2887,72308793735"
"jamestown, VA",2022-01-15,37.4,26.5,32.6,37.1,22.5,28.2,15.5,50.4,0,0,,,0,0,22.6,9.2,76.8,1023.9,15,9.9,145.4,12.9,9,10,2022-01-15T07:19:55,2022-01-15T17:13:29,0.47,Clear,Clear conditions throughout the day.,clear-day,"KPHF,72029703730,KFAF,D2887,KJGG,72308793735,C3777"
"jamestown, VA",2022-01-16,55.3,24.8,35.4,55.3,19,31.5,29.9,80.8,1.46,100,,"rain,snow",0.2,0,39.7,19.7,67.6,1015,59.5,6.7,94.5,8.1,6,10,2022-01-16T07:19:35,2022-01-16T17:14:30,0.49,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72029703730,KFAF,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2022-01-17,44.6,35.5,40.2,39.3,26.6,32,27.7,62.8,0,0,,"rain,snow",0,0.3,34.8,23.3,255.2,996.9,55.8,9.8,164.5,14.1,7,10,2022-01-17T07:19:13,2022-01-17T17:15:33,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72029703730,KFAF,KJGG,D2887,72308793735,C3777"
"jamestown, VA",2022-01-18,46.2,28.5,36.8,42,23.3,32.1,21.9,56.7,0,0,,,0,0,34,11.4,231.1,1018.3,0,9.9,307.1,26.3,10,10,2022-01-18T07:18:49,2022-01-18T17:16:36,0.5,Clear,Clear conditions throughout the day.,clear-day,"72029703730,KFAF,D2887,KJGG,72308793735"
"jamestown, VA",2022-01-19,60.4,28.2,44.6,60.4,22.2,42.7,26.9,54.6,0,0,,,0.8,0.2,24.6,12.5,188.4,1022,15.2,9.9,312.8,27.1,10,10,2022-01-19T07:18:23,2022-01-19T17:17:39,0.52,Clear,Clear conditions throughout the day.,snow,"KPHF,72029703730,KFAF,D2887,KJGG,72308793735"
"jamestown, VA",2022-01-20,51.4,33.3,42.4,51.4,27.7,39.3,35.7,79.7,0.46,100,,"rain,snow",0.7,0.7,22.6,13.2,141.4,1021,64.4,6.8,163.4,14.3,6,10,2022-01-20T07:17:55,2022-01-20T17:18:43,0.53,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KPHF,72029703730,KFAF,72308693741,D2887,KJGG,72308793735,C3777"
"jamestown, VA",2022-01-21,33.5,24.6,27.7,27.9,16,20.2,21.7,78.1,0,0,,snow,1.2,1,24.4,11.3,26.1,1030.2,98.8,9.1,172.3,15.1,6,10,2022-01-21T07:17:25,2022-01-21T17:19:48,0.56,Overcast,Cloudy skies throughout the day.,snow,"KPHF,72029703730,KFAF,D2887,KJGG,72308793735"
