name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Jamestown,2019-07-18,80.1,65.2,72.9,83,65.2,73.1,67.9,85.39,0,,0,,0,0,,12.6,205.8,1014.3,56.4,7.9,359.9,20.7,8,,2019-07-18T05:56:44,2019-07-18T20:49:11,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-07-19,84.8,71.1,75.2,93.2,71.1,76.4,71.4,88.36,0.1,,8.33,,0,0,28.9,12.7,220.1,1013.4,49.8,9.9,192.1,11.1,6,,2019-07-19T05:57:36,2019-07-19T20:48:27,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-07-20,84.8,68.1,75.6,88.9,68.1,76.6,68.2,79.1,0.05,,16.67,,0,0,29.5,21.9,230.8,1013.5,22.6,9.9,308.4,17.8,8,,2019-07-20T05:58:29,2019-07-20T20:47:40,0.56,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"72526604751,KBFD,D1253,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-07-21,79.1,68,73.8,79.1,68,73.8,67.6,81.43,0.19,,12.5,,0,0,33.3,12.7,286,1013.5,50.9,9.8,371.5,21.4,8,,2019-07-21T05:59:23,2019-07-21T20:46:52,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72526604751,KBFD,74498914747,F4070,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-07-22,69.2,59.2,64.2,69.2,59.2,64.2,59.6,85.5,0.22,,41.67,,0,0,,10.1,203.3,1013.1,55.9,9.7,175.2,9.5,7,,2019-07-22T06:00:17,2019-07-22T20:46:02,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-07-23,71.1,57.1,65.2,71.1,57.1,65.2,55.6,74.17,0.01,,12.5,,0,0,20.8,14.9,307.5,1014.7,40.3,9.6,365.1,21,8,,2019-07-23T06:01:13,2019-07-23T20:45:10,0.68,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"72526604751,F3741,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-07-24,73.2,52.1,63.3,73.2,52.1,63.3,52.4,70.41,0.01,,4.17,,0,0,,10.2,232.7,1018.5,7.4,9.9,419.6,24.2,9,,2019-07-24T06:02:08,2019-07-24T20:44:16,0.73,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-07-25,75,54,65.5,75,54,65.5,55.1,72.09,0.05,,4.17,,0,0,,9.2,270,1022.2,16,9.7,360.8,20.8,7,,2019-07-25T06:03:05,2019-07-25T20:43:20,0.78,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72526604751,KBFD,74498914747,F4070,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-07-26,79.1,56.1,68.3,79.1,56.1,68.3,57.1,69.65,0,,0,,0,0,,8,221.1,1026,7.1,9.9,426.8,24.6,9,,2019-07-26T06:04:02,2019-07-26T20:42:22,0.83,Clear,Clear conditions throughout the day.,clear-day,"72526604751,KBFD,74498914747,F4070,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-07-27,80.1,60.2,71,81.1,60.2,71.1,59.8,69.96,0,,0,,0,0,18.3,11.4,189.1,1023.9,37.3,9.9,410.1,23.6,9,,2019-07-27T06:05:00,2019-07-27T20:41:23,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,F4070,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-07-28,77.1,64.3,69.7,77.1,64.3,69.7,64.8,84.81,0.95,,62.5,,0,0,36.7,12.8,224.4,1019.6,60.9,9.3,281.8,16.2,7,,2019-07-28T06:05:58,2019-07-28T20:40:22,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72526604751,KBFD,D1253,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-07-29,81.1,65.2,73.3,83.1,65.2,73.8,64.6,75.76,0.01,,4.17,,0,0,20.8,14.8,218.5,1016.5,33.3,9.9,347.3,20,8,,2019-07-29T06:06:57,2019-07-29T20:39:20,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72526604751,KBFD,D1253,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-07-30,77.7,66.9,71.6,77.7,66.9,71.6,65.3,81.15,0.07,,20.83,,0,0,24.2,10.8,216.4,1014.9,43.5,9.7,168.9,9.7,5,,2019-07-30T06:07:56,2019-07-30T20:38:15,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KERI,72526604751,KBFD,D1253,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2019-07-31,78.3,62.4,70.8,78.3,62.4,70.8,63.2,78.2,0,,4.17,,0,0,9.2,9.8,172,1018.1,42.9,9.1,358.2,19.3,9,,2019-07-31T06:08:56,2019-07-31T20:37:10,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK,DBLN6"
Jamestown,2019-08-01,80.1,59.2,70.7,80.4,59.2,70.7,58.6,68.12,0,,0,,0,0,,9.9,79.7,1020.4,13,9.8,413.9,23.8,9,,2019-08-01T06:09:56,2019-08-01T20:36:02,0,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,D1253,74498914747,72526014860,KZAP1,KDKK"
Jamestown,2019-08-02,81,58.7,70.5,82,58.7,70.7,60.3,71.56,0.16,,25,,0,0,32.2,10.4,58.3,1019.5,25.3,9.6,369.6,21.3,8,,2019-08-02T06:10:56,2019-08-02T20:34:53,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KERI,72526604751,KBFD,D1253,74498914747,72526014860,KZAP1,KDKK"
Jamestown,2019-08-03,80.1,60.2,70.4,80.5,60.2,70.4,59.1,69.95,0,,0,,0,0,,8.7,247.8,1017.1,7.5,8.9,419.8,24.2,9,,2019-08-03T06:11:57,2019-08-03T20:33:43,0.04,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,D1253,74498914747,72526014860,KZAP1,KDKK"
Jamestown,2019-08-04,79.5,61,70.2,79.5,61,70.2,59.8,71.37,0,,0,,0,0,,9.5,185.5,1016,12.3,9.9,306.4,17.7,7,,2019-08-04T06:12:58,2019-08-04T20:32:31,0.08,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,D1253,74498914747,72526014860,KZAP1,KDKK"
Jamestown,2019-08-05,81.8,57.6,70.3,83.3,57.6,70.7,59.7,70.83,0,,0,,0,0,,9.3,171.5,1014.7,8.2,9.8,354.9,20.4,8,,2019-08-05T06:13:59,2019-08-05T20:31:17,0.13,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,D1253,74498914747,72526014860,KZAP1,KDKK"
Jamestown,2019-08-06,84,66.5,73.1,85.5,66.5,73.6,63.2,72.47,0.15,,29.17,,0,0,41.4,13.6,209.9,1009.5,29,9.3,278.9,16.1,8,,2019-08-06T06:15:00,2019-08-06T20:30:03,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KERI,72526604751,KBFD,D1253,74498914747,72526014860,KZAP1,KDKK"
Jamestown,2019-08-07,76.1,65.5,70.1,76.1,65.5,70,64,82.02,0.27,,58.33,,0,0,21.9,11.2,209.4,1008.6,51.4,8.6,192,10.4,5,,2019-08-07T06:16:02,2019-08-07T20:28:46,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK"
Jamestown,2019-08-08,77.6,65.6,70.7,77.6,65.6,70.7,62.9,76.81,0.35,,25,,0,0,36.4,20.6,230.7,1007.1,41,8.9,306.8,16.6,7,,2019-08-08T06:17:04,2019-08-08T20:27:29,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK"
Jamestown,2019-08-09,75.2,62.5,69.6,75.2,62.5,69.6,54.8,60.62,0.04,,4.17,,0,0,30.8,18.5,264.6,1010.2,42.1,9.6,396.1,21.4,8,,2019-08-09T06:18:06,2019-08-09T20:26:10,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK"
Jamestown,2019-08-10,72.8,60.8,67.8,72.8,60.8,67.8,52.6,58.76,0,,0,,0,0,27.7,14,302.5,1013.9,25.1,9.8,372.6,20.1,8,,2019-08-10T06:19:08,2019-08-10T20:24:50,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK"
Jamestown,2019-08-11,77,52.2,66,77,52.2,66,52.7,64.54,0,,0,,0,0,16.1,9.4,236.7,1017.7,8.7,9.8,376.7,20.3,8,,2019-08-11T06:20:11,2019-08-11T20:23:28,0.43,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK"
Jamestown,2019-08-12,82.7,62.5,72.3,82.9,62.5,72.4,59.2,64.88,0,,0,,0,0,23,10.8,227,1013.8,44.8,9.9,353.4,19.1,8,,2019-08-12T06:21:13,2019-08-12T20:22:06,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK"
Jamestown,2019-08-13,74.6,69.2,71.8,74.6,69.2,71.8,65.2,80.09,0.06,,12.5,,0,0,,8.3,225.6,1009.4,72.4,9.5,125.1,6.8,3,,2019-08-13T06:22:16,2019-08-13T20:20:42,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK"
Jamestown,2019-08-14,78,64.4,71.2,78,64.4,71.2,62,74.78,0,,0,,0,0,17.2,11.2,42,1012.3,41.6,7.7,327.9,17.7,8,,2019-08-14T06:23:18,2019-08-14T20:19:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK"
Jamestown,2019-08-15,77.6,59.1,68.5,77.6,59.1,68.5,60.4,76.11,0.02,,20.83,,0,0,,8.6,149.2,1014.4,29.4,9.9,300.3,16.2,7,,2019-08-15T06:24:21,2019-08-15T20:17:51,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-08-16,77,61.2,67.4,77,61.2,67.4,63.1,87.15,0.01,,8.33,,0,0,17.2,11.3,212.3,1015.5,48,7.4,291.9,15.8,8,,2019-08-16T06:25:24,2019-08-16T20:16:24,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-08-17,78.7,60.2,68.6,78.7,60.2,68.6,64.3,87.03,0.21,,25,,0,0,28.7,12.6,203,1015.3,38.6,7.6,221.5,12,5,,2019-08-17T06:26:26,2019-08-17T20:14:55,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KERI,72526604751,KBFD,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2019-08-18,82.2,66.7,73,85.7,66.7,73.4,65.9,79.16,0.31,,50,,0,0,38,9.6,175.3,1014.1,26.7,9.1,323.1,16.3,8,,2019-08-18T06:27:29,2019-08-18T20:13:26,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK"
Jamestown,2019-08-19,79.5,65,72.5,79.5,65,72.5,64.1,76.05,0.26,,20.83,,0,0,30.5,13.2,237.9,1016,34.6,9.6,312.9,16.9,8,,2019-08-19T06:28:32,2019-08-19T20:11:56,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK"
Jamestown,2019-08-20,84.2,59.2,72.8,87,59.2,73.7,63.7,74.96,0,,0,,0,0,,8.6,154.1,1017.8,10.2,9.3,387.7,19.5,7,,2019-08-20T06:29:35,2019-08-20T20:10:25,0.61,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,F4070,KDKK"
Jamestown,2019-08-21,79.1,67,73.1,79.1,67,73.1,67.3,82.34,0.37,,45.83,,0,0,20.8,13.7,220.9,1012.6,42.1,9.2,204.2,8.1,7,,2019-08-21T06:30:38,2019-08-21T20:08:53,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KERI,72526604751,F3741,KBFD,74498914747,99425099999,72526014860,KZAP1,F4070,KDKK,72523504720,KJHW"
Jamestown,2019-08-22,68.1,60.2,64.9,68.1,60.2,64.9,57.7,78.27,0,,8.33,,0,0,,10.2,289.6,1015.2,58,9.7,172.9,9.3,4,,2019-08-22T06:31:40,2019-08-22T20:07:20,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-08-23,67,54,60.8,67,54,60.9,52,74.04,0,,0,,0,0,20.8,12.7,245.5,1020.2,32,9.9,321.4,16.2,6,,2019-08-23T06:32:43,2019-08-23T20:05:46,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KERI,72526604751,KBFD,74498914747,KZAP1,72526014860,F4070,KDKK,72523504720,KJHW"
Jamestown,2019-08-24,66,53.9,59.8,66,53.9,59.8,49.1,68.55,0,,0,,0,0,20.8,12.6,92.9,1025.4,69,9.9,312.1,16.9,6,,2019-08-24T06:33:46,2019-08-24T20:04:11,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-08-25,70.2,51.9,61.1,70.2,51.9,61.1,50.3,70.06,0,,0,,0,0,17.2,11.4,105,1025.3,26.7,9.9,373.1,18.8,8,,2019-08-25T06:34:49,2019-08-25T20:02:35,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-08-26,71.2,54,62.7,71.2,54,62.8,52.5,70.69,0,,0,,0,0,23,13.8,142.4,1021.3,15.9,9.9,379,19.1,7,,2019-08-26T06:35:51,2019-08-26T20:00:59,0.9,Clear,Clear conditions throughout the day.,clear-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-08-27,66.9,60.3,63.9,66.9,60.3,63.9,60.8,89.65,0.12,,33.33,,0,0,32.2,13.9,178.6,1014.2,81.1,8.4,111.1,5.6,3,,2019-08-27T06:36:54,2019-08-27T19:59:22,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-08-28,73.2,59.2,67.5,73.2,59.2,67.5,59.9,79.02,0.19,,45.83,,0,0,28.1,16,253.2,1012.5,45.2,8.4,337.5,17,7,,2019-08-28T06:37:57,2019-08-28T19:57:45,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-08-29,72,56,63.5,72,56,63.5,53.1,70.18,0,,0,,0,0,20.8,12.7,247.6,1015.6,36.3,9.9,378.7,19.1,8,,2019-08-29T06:38:59,2019-08-29T19:56:06,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-08-30,71.1,60.1,66.1,71.1,60.1,66.1,56.6,72.19,0,,4.17,,0,0,25.3,16.1,268.2,1017.5,47.2,9.9,307.6,15.5,7,,2019-08-30T06:40:02,2019-08-30T19:54:27,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-08-31,68.1,51.3,59.7,68.1,51.3,59.7,51,74.68,0,,0,,0,0,,9,191.6,1026.3,21.3,9.5,408.4,20.6,8,,2019-08-31T06:41:04,2019-08-31T19:52:48,0.01,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-01,69.2,57.8,62.6,69.2,57.8,62.6,56.4,80.35,0.51,,37.5,,0,0,23,13.8,154,1023.8,65.4,9.6,170.9,8.6,4,,2019-09-01T06:42:07,2019-09-01T19:51:07,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-02,68.1,61.1,64,68.1,61.1,64,60.6,89,0.14,,45.83,,0,0,23,12.7,257.3,1018.2,77,9.2,137.5,6.9,4,,2019-09-02T06:43:09,2019-09-02T19:49:27,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72526604751,KBFD,74498914747,F4070,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-03,75.9,57.6,65.6,75.9,57.6,65.6,60.2,84.19,0.01,,8.33,,0,0,25.3,13.5,183.1,1017.1,50.7,7.1,342.4,21,7,,2019-09-03T06:44:12,2019-09-03T19:47:45,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72526604751,KBFD,74498914747,KZAP1,D7067,KDKK,72523504720,KJHW"
Jamestown,2019-09-04,69.2,57.1,65.5,69.2,57.1,65.5,59.4,80.98,0.04,,16.67,,0,0,32.2,18.2,268.8,1014.9,85,9.9,330.3,25,7,,2019-09-04T06:45:14,2019-09-04T19:46:04,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72526604751,KBFD,74498914747,D7067,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-05,68.1,51.1,59.2,68.1,51.1,59.2,51.8,77.56,0,,0,,0,0,,11.2,217.3,1020.6,31.5,9.9,346.8,17.5,7,,2019-09-05T06:46:17,2019-09-05T19:44:21,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-06,68.1,52.9,59.9,68.1,52.9,59.9,53.7,80.83,0,,0,,0,0,,10.2,184.6,1014.6,47.5,9.9,289.1,14.6,7,,2019-09-06T06:47:19,2019-09-06T19:42:39,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-07,65.1,54,59.2,65.1,54,59.2,54.5,85.07,0,,0,,0,0,24.2,14.8,292,1014.3,68.6,9.4,215.1,10.8,5,,2019-09-07T06:48:21,2019-09-07T19:40:56,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-08,64.2,54,58.7,64.2,54,58.7,53.7,84.65,0.14,,20.83,,0,0,,9.1,217.6,1019.7,45.4,7.7,295.4,14.9,7,,2019-09-08T06:49:24,2019-09-08T19:39:12,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-09,66.9,48.9,57,66.9,47.8,56.9,49.7,77.82,0,,0,,0,0,,10.1,121.5,1025.6,21.6,9.9,313.9,15.8,7,,2019-09-09T06:50:26,2019-09-09T19:37:29,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-10,78.3,50.6,65.4,78.3,50.6,65.4,57.8,77.93,0,,0,,0,0,21.9,10.3,169.2,1024.7,1.2,9.4,339.6,17.1,7,,2019-09-10T06:51:29,2019-09-10T19:35:45,0.44,Clear,Clear conditions throughout the day.,clear-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-11,82.1,66.9,73.4,84.6,66.9,74,65.4,77.18,0.81,,25,,0,0,29.8,14.9,230.9,1021,27,9.4,300.6,15.1,6,,2019-09-11T06:52:31,2019-09-11T19:34:00,0.47,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-12,67.9,54,63.6,67.9,54,63.6,61.9,94.29,0.08,,41.67,,0,0,,10.3,172.5,1021.8,83.7,8.1,120.8,6.1,3,,2019-09-12T06:53:33,2019-09-12T19:32:16,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72526604751,F3741,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-13,66.9,53.1,60.1,66.9,53.1,60.1,56.8,88.79,0,,8.33,,0,0,31.7,20.8,156,1024.4,90,9.9,151.9,7.7,4,,2019-09-13T06:54:36,2019-09-13T19:30:31,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-14,69.2,57,63,69.2,57,63,57.7,84.2,1.04,,29.17,,0,0,36.3,20.8,245.5,1022.5,61.3,9.3,272.2,13.7,8,,2019-09-14T06:55:38,2019-09-14T19:28:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72526604751,KBFD,74498914747,D7067,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-15,72.8,52.1,63.4,72.8,52.1,63.4,57.4,82.26,0.04,,8.33,,0,0,23,8.7,208.5,1021.8,57.2,6.5,212.1,10.7,6,,2019-09-15T06:56:41,2019-09-15T19:27:01,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KERI,72526604751,KBFD,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2019-09-16,72,60.2,64.7,72,60.2,64.7,61.2,89.17,0.04,,8.33,,0,0,,10.1,146,1019.5,83.3,9.4,227.6,11.5,6,,2019-09-16T06:57:44,2019-09-16T19:25:15,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KERI,72526604751,KBFD,D1253,74498914747,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2019-09-17,72.3,55.1,63.1,72.3,55.1,63.1,51.2,67.91,0,,0,,0,0,,10.8,60.3,1022.5,11.6,9.9,371.7,18.7,8,,2019-09-17T06:58:46,2019-09-17T19:23:30,0.55,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,72526014860,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-18,70.2,50,61.6,70.2,50,61.6,47.4,60.84,0,,0,,0,0,17.5,11.4,91.3,1024.9,0,9.9,373.9,18.8,8,,2019-09-18T06:59:49,2019-09-18T19:21:44,0.59,Clear,Clear conditions throughout the day.,clear-day,"KERI,72526604751,KBFD,74498914747,99425099999,KZAP1,72526014860,KDKK,72523504720,KJHW"
Jamestown,2019-09-19,70.2,48.8,58.9,70.2,45.4,58.5,48.7,70.28,0,,0,,0,0,24.2,11.5,160.8,1025.6,0,9.9,372.4,18.8,8,,2019-09-19T07:00:52,2019-09-19T19:19:59,0.63,Clear,Clear conditions throughout the day.,clear-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-20,75,49,61.7,75,47.2,61.5,51.2,70.7,0,,0,,0,0,,8.1,162.7,1024.3,0,9.9,361.2,18.2,7,,2019-09-20T07:01:55,2019-09-20T19:18:13,0.67,Clear,Clear conditions throughout the day.,clear-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-21,79.1,53.1,66.3,79.1,53.1,66.3,59.1,79.14,0,,0,,0,0,,8,192.3,1023.7,9.2,9.9,319.7,16.1,7,,2019-09-21T07:02:58,2019-09-21T19:16:28,0.72,Clear,Clear conditions throughout the day.,clear-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-22,81,63.1,70.9,82.6,63.1,71.2,63.3,79.21,0,,0,,0,0,24.2,18.1,202.5,1019,12.2,7.6,306.9,15.5,6,,2019-09-22T07:04:01,2019-09-22T19:14:42,0.78,Clear,Clear conditions throughout the day.,clear-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-23,70.2,60.3,66.5,70.2,60.3,66.5,59.9,79.85,0.21,,29.17,,0,0,27.7,17.2,239.9,1011.7,58.2,9.5,104.1,5.2,2,,2019-09-23T07:05:05,2019-09-23T19:12:57,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"ANFP1,72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-24,64.2,55.1,59.3,64.2,55.1,59.2,51.2,75.74,0,,4.17,,0,0,24.2,15.9,292.1,1013.8,59.7,9.9,308.6,14.4,7,,2019-09-24T07:06:08,2019-09-24T19:11:12,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-25,73.3,48.1,61.1,73.3,44.9,61,52,74.23,0,,0,,0,0,21.9,13.9,198.6,1012.1,32.2,9.9,341.9,17.2,7,,2019-09-25T07:07:12,2019-09-25T19:09:26,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,F3741,KBFD,74498914747,KZAP1,D7067,KDKK,72523504720,KJHW"
Jamestown,2019-09-26,65.1,52.9,61.1,65.1,52.9,61.1,50.3,68.54,0,,16.67,,0,0,32.1,20.7,234,1011.1,54.1,9.9,208.7,10.5,6,,2019-09-26T07:08:16,2019-09-26T19:07:41,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,KBFD,D1253,74498914747,KZAP1,KDKK,72523504720,KJHW"
Jamestown,2019-09-27,72.1,44,58.2,72.1,41.4,57.3,45.2,66.22,0,,0,,0,0,29.4,14.9,175.7,1017.6,5.3,9.9,365.7,17.1,7,,2019-09-27T07:09:20,2019-09-27T19:05:57,0.99,Clear,Clear conditions throughout the day.,clear-day,"72526604751,KBFD,D1253,74498914747,KZAP1,KDKK,72523504720,KJHW"
